latitude,longitude,pokemon,times
52.7025118146489,16.3778117868323,Pidgeotto x 1 | Spearow x 1 | Weedle x 4 | Rattata x 2 | Pidgey x 1 | ,22:31:50 | 23:31:50 | 08:31:50 | 09:31:50 | 10:31:50 | 11:31:50 | 12:31:50 | 13:31:50 | 14:31:50 | 
52.7077047241902,16.3750969655554,Spearow x 1 | Weedle x 2 | Pidgey x 2 | Rattata x 4 | ,21:49:05 | 22:49:05 | 23:49:05 | 08:49:05 | 09:49:05 | 10:49:05 | 11:49:05 | 12:49:05 | 13:49:05 | 
52.7126374027539,16.3942185889182,Meowth x 1 | Zubat x 1 | Weedle x 1 | Rattata x 2 | Pidgey x 3 | ,22:49:06 | 23:49:06 | 08:49:06 | 09:49:06 | 10:49:06 | 11:49:06 | 12:49:06 | 13:49:06 | 
52.7126577490292,16.3655865193943,Weedle x 1 | Caterpie x 6 | Bellsprout x 6 | Hypno x 1 | Seel x 6 | Pidgeotto x 4 | Rattata x 13 | ,22:25:19 | 22:28:51 | 22:32:45 | 22:36:38 | 22:37:09 | 23:25:40 | 23:29:48 | 23:33:57 | 23:37:09 | 00:22:24 | 08:37:09 | 09:22:10 | 09:25:11 | 09:28:10 | 09:31:14 | 09:34:15 | 09:37:09 | 10:22:53 | 10:26:00 | 10:29:03 | 10:32:05 | 10:35:09 | 10:37:09 | 11:37:09 | 12:24:24 | 12:27:23 | 12:30:22 | 12:33:22 | 12:36:24 | 12:37:09 | 13:24:13 | 13:27:13 | 13:30:12 | 13:33:12 | 13:36:12 | 13:37:09 | 14:37:09 | 
52.7099623193309,16.3815879257065,Krabby x 1 | Weedle x 1 | Drowzee x 4 | Nidoran♂ x 1 | Zubat x 1 | Seel x 1 | ,22:08:25 | 23:08:25 | 00:08:25 | 09:08:25 | 10:08:25 | 11:08:25 | 12:08:25 | 13:08:25 | 14:08:25 | 
52.702407018469,16.3930899933383,Gastly x 1 | Weedle x 1 | Pidgey x 1 | Rattata x 5 | Caterpie x 1 | ,21:55:07 | 22:55:07 | 23:55:07 | 08:55:07 | 09:55:07 | 10:55:07 | 11:55:07 | 12:55:07 | 13:55:07 | 
52.7008791276981,16.3844864803998,Psyduck x 1 | Weedle x 3 | Pidgey x 4 | Rattata x 1 | ,22:06:53 | 23:06:53 | 00:06:53 | 09:06:53 | 10:06:53 | 11:06:53 | 12:06:53 | 13:06:53 | 14:06:53 | 
52.7096065701009,16.3731879084361,Paras x 1 | Spearow x 1 | Pidgey x 2 | Rattata x 3 | ,22:13:27 | 23:13:27 | 00:13:27 | 09:13:27 | 10:13:27 | 12:13:27 | 13:13:27 | 
52.701377928181,16.3858135007797,Paras x 1 | Weedle x 2 | Pidgey x 2 | Rattata x 1 | Caterpie x 1 | ,22:21:41 | 23:21:41 | 00:21:41 | 09:21:41 | 10:21:41 | 12:21:41 | 13:21:41 | 
52.7169899437072,16.3610661001642,Goldeen x 1 | Pidgey x 1 | Caterpie x 1 | Kakuna x 1 | Rattata x 2 | Poliwag x 1 | ,22:16:30 | 23:16:30 | 00:16:30 | 09:16:30 | 10:16:30 | 12:16:30 | 13:16:30 | 
52.719618846448,16.3691890554762,Weedle x 1 | Gastly x 1 | Pidgeotto x 1 | Rattata x 3 | Raticate x 1 | ,22:28:08 | 23:28:08 | 09:28:08 | 10:28:08 | 12:28:08 | 13:28:08 | 14:28:08 | 
52.706038718041,16.3820079874509,Weedle x 4 | Rattata x 1 | Pidgey x 3 | ,22:56:13 | 23:56:13 | 08:56:13 | 09:56:13 | 10:56:13 | 11:56:13 | 12:56:13 | 13:56:13 | 
52.7058632323133,16.3844581404266,Venonat x 1 | Gastly x 1 | Weedle x 3 | Pidgey x 1 | Rattata x 2 | ,22:30:59 | 23:30:59 | 09:30:59 | 10:30:59 | 11:30:59 | 12:30:59 | 13:30:59 | 14:30:59 | 
52.6997078992964,16.3909314280012,Kakuna x 1 | Spearow x 1 | Weedle x 3 | Rattata x 1 | Pidgey x 3 | ,21:55:50 | 22:55:50 | 23:55:50 | 08:55:50 | 09:55:50 | 10:55:50 | 11:55:50 | 12:55:50 | 13:55:50 | 
52.7112508416976,16.385826589726,Pidgeotto x 1 | Oddish x 1 | Weedle x 2 | Rattata x 1 | Pidgey x 2 | ,22:15:30 | 23:15:30 | 00:15:30 | 09:15:30 | 10:15:30 | 12:15:30 | 13:15:30 | 
52.7547299156401,16.4014919853315,Rattata x 1 | ,23:04:33 | 
52.7116328960021,16.3879779979159,Kakuna x 1 | Rattata x 2 | Pidgey x 4 | Zubat x 1 | ,22:47:35 | 23:47:35 | 08:47:35 | 09:47:35 | 10:47:35 | 11:47:35 | 12:47:35 | 13:47:35 | 
52.7077238577412,16.381629260977,Nidoran♂ x 17 | Spearow x 16 | Krabby x 1 | Pidgey x 1 | Rattata x 33 | ,21:45:00 | 22:18:02 | 22:21:31 | 22:25:07 | 22:28:38 | 22:32:18 | 22:36:20 | 22:40:08 | 22:43:58 | 22:45:00 | 23:16:59 | 23:21:05 | 23:25:21 | 23:29:28 | 23:33:37 | 23:37:45 | 23:42:14 | 23:45:00 | 00:18:49 | 00:22:15 | 08:45:00 | 09:16:00 | 09:19:00 | 09:22:01 | 09:25:02 | 09:28:02 | 09:31:04 | 09:34:07 | 09:37:11 | 09:40:11 | 09:43:14 | 09:45:00 | 10:16:32 | 10:19:39 | 10:22:45 | 10:25:51 | 10:28:55 | 10:31:57 | 10:35:00 | 10:38:00 | 10:41:02 | 10:44:04 | 10:45:00 | 11:45:00 | 12:15:18 | 12:18:16 | 12:21:16 | 12:24:15 | 12:27:14 | 12:30:13 | 12:33:14 | 12:36:14 | 12:39:14 | 12:42:18 | 12:45:00 | 13:15:06 | 13:18:05 | 13:21:04 | 13:24:04 | 13:27:03 | 13:30:03 | 13:33:03 | 13:36:03 | 13:39:04 | 13:42:08 | 13:45:00 | 14:41:21 | 14:44:19 | 
52.7030803962595,16.3828886387366,Weedle x 1 | Drowzee x 1 | Pidgey x 1 | Eevee x 1 | Rattata x 2 | Raticate x 1 | ,22:16:39 | 23:16:39 | 00:16:39 | 09:16:39 | 10:16:39 | 12:16:39 | 13:16:39 | 
52.7033478508418,16.3785772036258,Paras x 1 | Kakuna x 2 | Weedle x 1 | Rattata x 3 | ,22:20:02 | 23:20:02 | 00:20:02 | 09:20:02 | 10:20:02 | 12:20:02 | 13:20:02 | 
52.7018448975947,16.3825186589504,Drowzee x 1 | Rattata x 2 | Pidgey x 3 | Eevee x 1 | ,22:14:39 | 23:14:39 | 00:14:39 | 09:14:39 | 10:14:39 | 12:14:39 | 13:14:39 | 
52.7108107370246,16.3828726311116,Gastly x 1 | Venonat x 1 | Pidgey x 4 | Rattata x 3 | ,22:32:03 | 23:32:03 | 08:32:03 | 09:32:03 | 10:32:03 | 11:32:03 | 12:32:03 | 13:32:03 | 14:32:03 | 
52.7188162293722,16.3657588270406,Weedle x 2 | Rattata x 4 | Pidgey x 1 | ,22:13:18 | 23:13:18 | 00:13:18 | 09:13:18 | 10:13:18 | 12:13:18 | 13:13:18 | 
52.7028285792349,16.3895113142214,Weedle x 2 | Spearow x 1 | Pidgeotto x 1 | Pidgey x 5 | ,21:59:48 | 22:59:48 | 23:59:48 | 08:59:48 | 09:59:48 | 10:59:48 | 11:59:48 | 12:59:48 | 13:59:48 | 
52.7051716224162,16.3717631608677,Gastly x 6 | Weedle x 11 | Rattata x 13 | Pidgey x 10 | ,22:10:49 | 22:14:18 | 22:17:47 | 22:21:17 | 22:23:33 | 23:12:40 | 23:16:46 | 23:20:53 | 23:23:33 | 00:13:37 | 00:16:59 | 00:22:10 | 00:23:33 | 09:09:47 | 09:12:47 | 09:15:55 | 09:18:55 | 09:21:56 | 09:23:33 | 10:10:17 | 10:13:24 | 10:16:28 | 10:19:34 | 10:22:40 | 10:23:33 | 11:10:40 | 11:13:46 | 12:09:12 | 12:12:15 | 12:15:13 | 12:18:12 | 12:21:11 | 12:23:33 | 13:09:01 | 13:12:01 | 13:15:02 | 13:18:00 | 13:21:00 | 13:23:33 | 14:08:48 | 
52.7079399464417,16.3825282355255,Paras x 1 | Drowzee x 4 | Eevee x 1 | ,22:22:31 | 23:22:31 | 09:22:31 | 10:22:31 | 12:22:31 | 13:22:31 | 
52.71843389929,16.3611785199235,Venonat x 1 | Weedle x 2 | Rattata x 3 | Pidgey x 1 | ,22:16:59 | 23:16:59 | 00:16:59 | 09:16:59 | 10:16:59 | 12:16:59 | 13:16:59 | 
52.7186829348983,16.3667005704069,Venonat x 1 | Krabby x 1 | Fearow x 1 | Paras x 2 | Pidgey x 2 | Rattata x 3 | ,21:43:33 | 22:43:33 | 23:43:33 | 08:43:33 | 09:43:33 | 10:43:33 | 11:43:33 | 12:43:33 | 13:43:33 | 14:43:33 | 
52.7177012292221,16.3639286903528,Weedle x 1 | Caterpie x 1 | Pidgey x 3 | Paras x 2 | Rattata x 4 | Eevee x 2 | Meowth x 2 | ,21:52:39 | 22:22:39 | 22:52:39 | 23:22:39 | 23:52:39 | 08:52:39 | 09:22:39 | 09:52:39 | 10:22:39 | 10:52:39 | 11:52:39 | 12:22:39 | 12:52:39 | 13:22:39 | 13:52:39 | 
52.7188286417969,16.3662778717405,Spearow x 1 | Jigglypuff x 1 | Weedle x 4 | Rattata x 1 | Pidgey x 2 | ,22:32:35 | 23:32:35 | 08:32:35 | 09:32:35 | 10:32:35 | 11:32:35 | 12:32:35 | 13:32:35 | 14:32:35 | 
52.7167609835373,16.3620773134137,Paras x 3 | Jigglypuff x 6 | Weedle x 16 | Pidgey x 23 | ,21:53:18 | 22:41:00 | 22:45:08 | 22:49:14 | 22:53:18 | 23:38:57 | 23:40:58 | 23:46:38 | 23:48:23 | 23:50:09 | 23:51:54 | 23:53:18 | 08:44:39 | 08:47:45 | 08:50:46 | 08:53:18 | 09:39:03 | 09:42:04 | 09:45:08 | 09:48:08 | 09:51:08 | 09:53:18 | 10:39:52 | 10:42:51 | 10:45:51 | 10:48:49 | 10:51:48 | 10:53:18 | 11:43:59 | 11:46:57 | 11:49:57 | 11:52:55 | 11:53:18 | 12:41:05 | 12:44:09 | 12:47:08 | 12:50:06 | 12:53:05 | 12:53:18 | 13:40:56 | 13:43:57 | 13:46:56 | 13:49:54 | 13:52:53 | 13:53:18 | 14:40:11 | 14:43:10 | 14:46:09 | 
52.7066122638757,16.3840199894543,Venonat x 1 | Pidgey x 1 | Eevee x 1 | Weedle x 1 | Rattata x 2 | Poliwrath x 1 | ,22:13:35 | 23:13:35 | 00:13:35 | 09:13:35 | 10:13:35 | 12:13:35 | 13:13:35 | 
52.752272715549,16.4030645948486,Rattata x 1 | ,22:58:17 | 
52.7098999559834,16.3814220208209,Hypno x 1 | Gastly x 2 | Drowzee x 5 | Shellder x 1 | ,22:02:32 | 23:02:32 | 00:02:32 | 09:02:32 | 10:02:32 | 11:02:32 | 12:02:32 | 13:02:32 | 14:02:32 | 
52.7116310465902,16.3928369123916,Weedle x 4 | Pidgey x 3 | Rattata x 2 | ,21:58:14 | 22:58:14 | 23:58:14 | 08:58:14 | 09:58:14 | 10:58:14 | 11:58:14 | 12:58:14 | 13:58:14 | 
52.7001952327189,16.389311005061,Seel x 1 | Weedle x 2 | Rattata x 3 | Pidgey x 2 | ,22:46:04 | 23:46:04 | 08:46:04 | 09:46:04 | 10:46:04 | 11:46:04 | 12:46:04 | 13:46:04 | 
52.7108397400095,16.3832739529533,Spearow x 1 | Drowzee x 1 | Rattata x 2 | Pidgey x 3 | ,22:15:25 | 23:15:25 | 00:15:25 | 09:15:25 | 10:15:25 | 12:15:25 | 13:15:25 | 
52.7141837167376,16.3723978682563,Venonat x 1 | Weedle x 2 | Rattata x 2 | Pidgey x 3 | Caterpie x 1 | ,21:57:22 | 22:57:22 | 23:57:22 | 08:57:22 | 09:57:22 | 10:57:22 | 11:57:22 | 12:57:22 | 13:57:22 | 
52.7077670967301,16.3752628379955,Spearow x 1 | Weedle x 2 | Shellder x 1 | Rattata x 2 | Eevee x 2 | Poliwag x 1 | ,21:47:21 | 22:47:21 | 23:47:21 | 08:47:21 | 09:47:21 | 10:47:21 | 11:47:21 | 12:47:21 | 13:47:21 | 
52.6991213653167,16.3908292327701,Krabby x 1 | Weedle x 2 | Pidgey x 2 | Rattata x 2 | Caterpie x 2 | ,22:42:30 | 23:42:30 | 08:42:30 | 09:42:30 | 10:42:30 | 11:42:30 | 12:42:30 | 13:42:30 | 14:42:30 | 
52.6994664266069,16.3914233437704,Weedle x 11 | Drowzee x 10 | Pidgey x 16 | Beedrill x 9 | Rattata x 22 | Raticate x 11 | ,22:38:06 | 22:38:26 | 22:41:55 | 22:42:16 | 22:46:01 | 22:46:22 | 22:50:10 | 22:50:31 | 22:50:57 | 23:36:04 | 23:39:50 | 23:41:19 | 23:43:12 | 23:45:02 | 23:45:11 | 23:46:59 | 23:48:55 | 23:50:41 | 23:50:57 | 08:46:41 | 08:46:56 | 08:49:43 | 08:49:59 | 08:50:57 | 09:37:59 | 09:38:14 | 09:41:00 | 09:41:15 | 09:44:04 | 09:44:21 | 09:47:04 | 09:47:20 | 09:50:04 | 09:50:20 | 09:50:57 | 10:36:03 | 10:38:48 | 10:39:04 | 10:41:47 | 10:42:03 | 10:44:48 | 10:45:04 | 10:47:46 | 10:48:02 | 10:50:44 | 10:50:57 | 11:42:55 | 11:43:12 | 11:45:54 | 11:46:11 | 11:48:53 | 11:49:09 | 11:50:57 | 12:37:01 | 12:37:18 | 12:40:02 | 12:40:18 | 12:43:06 | 12:43:22 | 12:46:04 | 12:46:21 | 12:49:03 | 12:49:19 | 12:50:57 | 13:36:51 | 13:37:07 | 13:39:50 | 13:40:06 | 13:42:53 | 13:43:10 | 13:45:52 | 13:46:08 | 13:48:50 | 13:49:08 | 13:50:57 | 14:42:06 | 14:42:23 | 14:45:05 | 14:45:21 | 
52.7093861035042,16.3729256724032,Kakuna x 1 | Venonat x 1 | Weedle x 1 | Pidgey x 4 | Rattata x 3 | ,21:44:08 | 22:44:08 | 23:44:08 | 08:44:08 | 09:44:08 | 10:44:08 | 11:44:08 | 12:44:08 | 13:44:08 | 14:44:08 | 
52.7116205968782,16.3874589333988,Weedle x 3 | Caterpie x 1 | Pidgey x 1 | Paras x 1 | Kakuna x 1 | Rattata x 2 | ,22:04:09 | 23:04:09 | 00:04:09 | 09:04:09 | 10:04:09 | 11:04:09 | 12:04:09 | 13:04:09 | 14:04:09 | 
52.7546263932285,16.4004041107447,Paras x 8 | ,23:01:32 | 23:05:39 | 23:09:45 | 23:13:51 | 23:17:58 | 23:22:07 | 23:26:20 | 23:27:34 | 
52.708407305987,16.3907416045172,Weedle x 2 | Pidgeotto x 2 | Rattata x 2 | Pidgey x 2 | Eevee x 1 | ,21:55:50 | 22:55:50 | 23:55:50 | 08:55:50 | 09:55:50 | 10:55:50 | 11:55:50 | 12:55:50 | 13:55:50 | 
52.711448423765,16.3917022583631,Weedle x 2 | Pidgey x 3 | Rattata x 4 | ,22:45:07 | 23:45:07 | 08:45:07 | 09:45:07 | 10:45:07 | 11:45:07 | 12:45:07 | 13:45:07 | 14:45:07 | 
52.7142170517302,16.3721624543336,Venonat x 1 | Drowzee x 3 | Pidgeotto x 1 | Rattata x 2 | Weedle x 2 | ,22:02:09 | 23:02:09 | 00:02:09 | 09:02:09 | 10:02:09 | 11:02:09 | 12:02:09 | 13:02:09 | 14:02:09 | 
52.6993250653347,16.3912092316493,Shellder x 11 | Weedle x 14 | Pidgey x 11 | Rattata x 13 | Eevee x 18 | ,22:30:17 | 22:30:37 | 22:34:20 | 22:34:41 | 22:38:06 | 22:38:26 | 22:41:56 | 22:42:16 | 22:43:42 | 23:31:36 | 23:31:57 | 23:35:44 | 23:36:04 | 23:39:51 | 23:43:12 | 23:43:42 | 08:43:42 | 09:28:51 | 09:29:07 | 09:31:54 | 09:32:09 | 09:34:58 | 09:35:14 | 09:37:59 | 09:38:14 | 09:41:00 | 09:41:15 | 09:43:42 | 10:29:44 | 10:30:00 | 10:32:48 | 10:33:04 | 10:35:47 | 10:36:03 | 10:38:49 | 10:39:04 | 10:41:47 | 10:42:03 | 10:43:42 | 11:42:55 | 11:43:12 | 11:43:42 | 12:31:01 | 12:31:17 | 12:34:02 | 12:34:18 | 12:37:01 | 12:37:18 | 12:40:02 | 12:40:18 | 12:43:06 | 12:43:22 | 12:43:42 | 13:30:50 | 13:31:06 | 13:33:50 | 13:34:06 | 13:36:51 | 13:37:07 | 13:39:51 | 13:40:06 | 13:42:53 | 13:43:10 | 13:43:42 | 14:42:06 | 14:42:23 | 14:43:42 | 
52.7027032235178,16.3776728173013,Spearow x 1 | Jigglypuff x 1 | Weedle x 3 | Pidgey x 3 | Beedrill x 1 | ,22:38:07 | 23:38:07 | 08:38:07 | 09:38:07 | 10:38:07 | 11:38:07 | 12:38:07 | 13:38:07 | 14:38:07 | 
52.7118092281252,16.3946084130265,Paras x 1 | Metapod x 1 | Weedle x 3 | Pidgey x 2 | Rattata x 2 | ,22:08:25 | 23:08:25 | 00:08:25 | 09:08:25 | 10:08:25 | 11:08:25 | 12:08:25 | 13:08:25 | 14:08:25 | 
52.711143579198,16.3829477694414,Spearow x 7 | Fearow x 6 | Pidgey x 13 | Rattata x 12 | ,22:21:41 | 22:25:17 | 22:28:48 | 22:32:26 | 22:34:25 | 23:21:14 | 23:25:29 | 23:29:38 | 23:33:46 | 23:34:25 | 00:24:06 | 08:34:25 | 09:22:07 | 09:25:08 | 09:28:08 | 09:31:11 | 09:34:13 | 09:34:25 | 10:19:46 | 10:22:51 | 10:25:59 | 10:29:01 | 10:32:04 | 10:34:25 | 11:34:25 | 12:21:22 | 12:24:22 | 12:27:21 | 12:30:20 | 12:33:20 | 12:34:25 | 13:21:11 | 13:24:11 | 13:27:10 | 13:30:10 | 13:33:10 | 13:34:25 | 14:34:25 | 
52.7084327685274,16.3754129513507,Rattata x 1 | Pidgey x 6 | ,22:19:48 | 23:19:48 | 00:19:48 | 09:19:48 | 10:19:48 | 12:19:48 | 13:19:48 | 
52.7109231354477,16.3826854340691,Spearow x 3 | Rattata x 6 | Pidgey x 9 | ,22:04:44 | 22:34:44 | 23:04:44 | 23:34:44 | 00:04:44 | 08:34:44 | 09:04:44 | 09:34:44 | 10:04:44 | 10:34:44 | 11:04:44 | 11:34:44 | 12:04:44 | 12:34:44 | 13:04:44 | 13:34:44 | 14:04:44 | 14:34:44 | 
52.7006463984487,16.3837053218689,Pidgeotto x 5 | Weedle x 22 | Rattata x 7 | Pidgey x 4 | Zubat x 6 | ,22:08:51 | 22:12:20 | 22:15:50 | 22:18:55 | 23:06:34 | 23:10:41 | 23:14:46 | 23:18:53 | 23:18:55 | 00:05:57 | 00:09:19 | 00:12:46 | 00:17:50 | 00:18:55 | 09:04:31 | 09:07:31 | 09:10:31 | 09:13:37 | 09:16:39 | 09:18:55 | 10:04:56 | 10:08:00 | 10:11:04 | 10:14:11 | 10:17:18 | 10:18:55 | 11:05:26 | 11:08:23 | 11:11:21 | 12:03:56 | 12:06:55 | 12:09:54 | 12:12:57 | 12:15:55 | 12:18:54 | 12:18:55 | 13:06:43 | 13:09:41 | 13:12:44 | 13:15:43 | 13:18:43 | 13:18:55 | 14:06:31 | 14:09:30 | 
52.7107183941477,16.3962448190974,Weedle x 5 | Gastly x 2 | Caterpie x 4 | Eevee x 2 | Rattata x 3 | Raticate x 2 | ,22:03:55 | 22:33:55 | 23:03:55 | 23:33:55 | 00:03:55 | 08:33:55 | 09:03:55 | 09:33:55 | 10:03:55 | 10:33:55 | 11:03:55 | 11:33:55 | 12:03:55 | 12:33:55 | 13:03:55 | 13:33:55 | 14:03:55 | 14:33:55 | 
52.7133844068366,16.3986399585669,Nidoran♀ x 1 | Spearow x 10 | Weedle x 7 | Rattata x 7 | Pidgey x 10 | ,22:29:46 | 22:33:49 | 22:33:54 | 23:22:45 | 23:26:56 | 23:31:06 | 23:33:54 | 00:21:09 | 08:33:54 | 09:21:29 | 09:24:30 | 09:27:29 | 09:30:32 | 09:33:34 | 09:33:54 | 10:19:07 | 10:22:12 | 10:25:19 | 10:28:23 | 10:31:25 | 10:33:54 | 11:33:54 | 12:20:43 | 12:23:43 | 12:26:42 | 12:29:41 | 12:32:41 | 12:33:54 | 13:20:32 | 13:23:32 | 13:26:31 | 13:29:31 | 13:32:31 | 13:33:54 | 14:33:54 | 
52.7074960591515,16.3777824686783,Weedle x 3 | Pidgey x 2 | Rattata x 3 | Raticate x 1 | ,22:39:12 | 23:39:12 | 08:39:12 | 09:39:12 | 10:39:12 | 11:39:12 | 12:39:12 | 13:39:12 | 14:39:12 | 
52.716527113922,16.3685835801863,Venonat x 1 | Weedle x 1 | Caterpie x 1 | Rattata x 2 | Raticate x 2 | ,22:23:02 | 23:23:02 | 00:23:02 | 09:23:02 | 10:23:02 | 12:23:02 | 13:23:02 | 
52.711237702998,16.3877368736178,Weedle x 3 | Rattata x 1 | Pidgey x 3 | ,22:16:59 | 23:16:59 | 00:16:59 | 09:16:59 | 10:16:59 | 12:16:59 | 13:16:59 | 
52.714017517121,16.3711457792301,Weedle x 5 | Caterpie x 6 | Pidgey x 5 | Eevee x 10 | Venonat x 6 | Rattata x 19 | ,22:03:52 | 22:05:31 | 22:07:50 | 22:11:17 | 22:13:05 | 23:00:53 | 23:05:02 | 23:09:08 | 23:13:05 | 00:00:15 | 00:01:58 | 00:03:41 | 00:05:24 | 00:07:06 | 00:10:29 | 00:12:11 | 00:13:05 | 09:00:02 | 09:03:02 | 09:06:01 | 09:08:59 | 09:12:00 | 09:13:05 | 10:00:24 | 10:03:23 | 10:06:25 | 10:09:29 | 10:12:33 | 10:13:05 | 11:00:59 | 11:03:56 | 11:06:55 | 11:09:52 | 11:12:51 | 11:59:29 | 12:02:26 | 12:05:26 | 12:08:24 | 12:11:25 | 12:13:05 | 12:59:18 | 13:02:16 | 13:05:14 | 13:08:13 | 13:11:12 | 13:13:05 | 13:59:06 | 14:02:05 | 14:05:03 | 14:08:00 | 14:11:01 | 
52.7098974870687,16.374771637962,Pidgeot x 1 | Jigglypuff x 2 | Kabuto x 2 | Pidgey x 4 | Rattata x 8 | ,21:58:01 | 22:28:01 | 22:58:01 | 23:28:01 | 23:58:01 | 08:58:01 | 09:28:01 | 09:58:01 | 10:28:01 | 10:58:01 | 11:28:01 | 11:58:01 | 12:28:01 | 12:58:01 | 13:28:01 | 13:58:01 | 14:28:01 | 
52.7091231684907,16.3766009877741,Machoke x 1 | Pidgeotto x 1 | Rattata x 3 | Pidgey x 2 | ,22:18:37 | 23:18:37 | 00:18:37 | 09:18:37 | 10:18:37 | 12:18:37 | 13:18:37 | 
52.7093032422283,16.371085297116,Spearow x 2 | Weedle x 3 | Pidgey x 6 | Zubat x 1 | Pidgeotto x 1 | Rattata x 4 | ,22:09:18 | 22:39:18 | 23:09:18 | 23:39:18 | 00:09:18 | 08:39:18 | 09:09:18 | 09:39:18 | 10:09:18 | 10:39:18 | 11:09:18 | 11:39:18 | 12:09:18 | 12:39:18 | 13:09:18 | 13:39:18 | 14:39:18 | 
52.7063374387591,16.3847473986588,Spearow x 1 | Weedle x 1 | Rattata x 3 | Pidgey x 1 | ,22:25:22 | 23:25:22 | 09:25:22 | 10:25:22 | 12:25:22 | 13:25:22 | 
52.709224196907,16.371037121392,Eevee x 1 | Weedle x 4 | Pidgey x 1 | Rattata x 2 | Raticate x 1 | ,21:55:48 | 22:55:48 | 23:55:48 | 08:55:48 | 09:55:48 | 10:55:48 | 11:55:48 | 12:55:48 | 13:55:48 | 
52.7023903300975,16.3932076758276,Spearow x 1 | Pidgey x 1 | Weedle x 4 | Caterpie x 1 | Rattata x 1 | ,22:30:41 | 23:30:41 | 09:30:41 | 10:30:41 | 11:30:41 | 12:30:41 | 13:30:41 | 14:30:41 | 
52.707479966259,16.375471340942,Pidgeotto x 1 | Weedle x 3 | Caterpie x 1 | Pidgey x 3 | Kakuna x 1 | ,21:49:51 | 22:49:51 | 23:49:51 | 08:49:51 | 09:49:51 | 10:49:51 | 11:49:51 | 12:49:51 | 13:49:51 | 
52.7183542911905,16.3659888354178,Spearow x 2 | Pidgey x 1 | Rattata x 4 | ,22:13:17 | 23:13:17 | 00:13:17 | 09:13:17 | 10:13:17 | 12:13:17 | 13:13:17 | 
52.7086569592841,16.3774674518552,Zubat x 1 | Spearow x 1 | Rattata x 2 | Pidgey x 2 | Caterpie x 1 | ,22:26:15 | 23:26:15 | 09:26:15 | 10:26:15 | 12:26:15 | 13:26:15 | 14:26:15 | 
52.7074453983578,16.3805644153518,Krabby x 1 | Weedle x 2 | Rattata x 2 | Pidgey x 4 | ,21:46:39 | 22:46:39 | 23:46:39 | 08:46:39 | 09:46:39 | 10:46:39 | 11:46:39 | 12:46:39 | 13:46:39 | 
52.7163723941951,16.3727090370764,Kakuna x 2 | Spearow x 1 | Drowzee x 2 | Psyduck x 1 | Pidgey x 2 | ,22:30:12 | 23:30:12 | 09:30:12 | 10:30:12 | 11:30:12 | 12:30:12 | 13:30:12 | 14:30:12 | 
52.7078855583441,16.3835179920174,Weedle x 1 | Venonat x 2 | Caterpie x 2 | Pidgey x 2 | Rattata x 2 | ,22:07:31 | 23:07:31 | 00:07:31 | 09:07:31 | 10:07:31 | 11:07:31 | 12:07:31 | 13:07:31 | 14:07:31 | 
52.7033261868267,16.3817600691291,Weedle x 12 | Drowzee x 4 | Pidgey x 2 | Paras x 5 | Abra x 6 | Pidgeotto x 1 | Rattata x 6 | ,22:26:46 | 22:30:24 | 22:34:26 | 22:38:15 | 22:39:20 | 23:27:35 | 23:31:44 | 23:35:52 | 23:39:20 | 08:39:20 | 09:25:55 | 09:28:57 | 09:31:59 | 09:35:04 | 09:38:04 | 09:39:20 | 10:26:48 | 10:29:50 | 10:32:54 | 10:35:53 | 10:38:54 | 10:39:20 | 11:39:20 | 12:25:07 | 12:28:07 | 12:31:07 | 12:34:08 | 12:37:07 | 12:39:20 | 13:24:57 | 13:27:56 | 13:30:56 | 13:33:56 | 13:36:57 | 13:39:20 | 14:39:20 | 
52.708149370528,16.3774136792131,Pidgeot x 1 | Spearow x 2 | Rattata x 4 | Pidgey x 2 | ,21:49:42 | 22:49:42 | 23:49:42 | 08:49:42 | 09:49:42 | 10:49:42 | 11:49:42 | 12:49:42 | 13:49:42 | 
52.7042165721457,16.3815359870737,Weedle x 1 | Pidgeotto x 1 | Pidgey x 2 | Rattata x 2 | Kakuna x 1 | ,22:18:03 | 23:18:03 | 00:18:03 | 09:18:03 | 10:18:03 | 12:18:03 | 13:18:03 | 
52.7533083976955,16.4048501229613,Nidoran♂ x 7 | Weedle x 8 | ,22:44:41 | 22:44:51 | 22:48:49 | 22:48:58 | 22:52:55 | 22:53:05 | 22:55:00 | 23:40:47 | 23:40:48 | 23:42:40 | 23:42:41 | 23:44:29 | 23:44:31 | 23:46:27 | 23:46:28 | 
52.7049358590646,16.3831253402926,Weedle x 2 | Pidgeotto x 1 | Venonat x 1 | Rattata x 2 | ,22:23:43 | 23:23:43 | 09:23:43 | 10:23:43 | 12:23:43 | 13:23:43 | 
52.7092306179694,16.3794794292324,Pidgey x 2 | Rattata x 7 | ,22:10:13 | 23:10:13 | 00:10:13 | 09:10:13 | 10:10:13 | 11:10:13 | 12:10:13 | 13:10:13 | 14:10:13 | 
52.6996411587427,16.3914021145707,Oddish x 1 | Drowzee x 1 | Weedle x 2 | Rattata x 2 | Pidgey x 2 | ,22:28:09 | 23:28:09 | 09:28:09 | 10:28:09 | 11:28:09 | 12:28:09 | 13:28:09 | 14:28:09 | 
52.7530878881333,16.4045872984531,Spearow x 1 | ,23:22:27 | 
